"loan_id","client_id","start_date","loan_amount","due_date","loan_status","scoring_score"
385942,8386,2022-11-25,70000,2023-02-23,5,433.46
406878,8386,2023-02-20,70000,2023-03-22,5,433.46
359990,8392,2022-08-06,25000,2022-09-05,5,488.34
422753,8435,2023-04-27,60000,2023-05-27,5,601.59
433163,8435,2023-06-12,50000,2023-07-12,5,619.72
439532,8435,2023-07-11,80000,2023-08-10,5,619.72
446884,8435,2023-08-11,74000,2023-09-10,5,566.18
453744,8435,2023-09-11,80000,2023-10-11,5,566.18
460279,8435,2023-10-09,80000,2023-11-08,4,566.18
357641,8438,2022-07-27,50000,2022-08-26,5,527.42
362089,8445,2022-08-16,60000,2022-09-15,5,362.61
365529,8445,2022-08-31,60000,2022-11-01,5,362.61
380270,8445,2022-11-01,30000,2022-12-01,5,468.59
388064,8445,2022-12-03,70000,2023-01-02,5,468.59
395124,8445,2022-12-30,60000,2023-04-01,5,497.07
417869,8445,2023-04-06,65000,2023-06-12,4,432.60
390349,8451,2022-12-13,25000,2023-01-12,5,426.80
412736,8451,2023-03-17,40000,2023-07-15,5,463.52
397056,8457,2023-01-10,40000,2023-02-09,5,492.94
403488,8457,2023-02-06,50000,2023-03-08,5,471.48
421667,8466,2023-04-24,25000,2023-05-24,5,499.96
441953,8466,2023-07-21,30000,2023-08-20,5,619.74
462196,8466,2023-10-18,10000,2023-11-17,4,619.74
458839,8470,2023-10-02,55000,2023-12-01,4,347.16
354707,8497,2022-07-14,15000,2022-08-13,5,483.30
362554,8497,2022-08-18,40000,2022-10-17,5,650.86
363089,8498,2022-08-20,25000,2022-12-22,5,467.16
416769,8501,2023-04-02,40000,2023-05-02,5,477.85
429375,8501,2023-05-26,50000,2023-06-25,5,509.82
438407,8501,2023-07-05,60000,2023-08-04,5,568.83
446477,8501,2023-08-09,50000,2023-09-08,5,568.83
453995,8501,2023-09-11,50000,2023-10-11,5,568.83
461281,8501,2023-10-13,50000,2023-11-12,4,529.04
373428,8507,2022-10-03,6000,2022-11-02,5,480.62
380814,8507,2022-11-03,15000,2022-12-03,5,575.34
369190,8509,2022-09-15,35000,2022-12-14,5,263.79
390307,8509,2022-12-13,45000,2023-01-12,5,284.35
374277,8512,2022-10-07,80000,2022-11-06,5,484.35
379425,8512,2022-10-28,70000,2022-11-27,5,552.62
389440,8512,2022-12-09,35000,2023-01-08,5,524.14
396637,8512,2023-01-08,80000,2023-02-07,5,552.62
404297,8512,2023-02-10,60000,2023-03-12,5,552.62
410535,8512,2023-03-08,73000,2023-04-07,5,619.74
418588,8512,2023-04-11,60000,2023-05-11,5,552.62
424914,8512,2023-05-08,65000,2023-06-07,5,524.14
432495,8512,2023-06-09,65000,2023-07-09,5,552.62
442069,8512,2023-07-21,56000,2023-08-20,5,524.14
446219,8512,2023-08-08,80000,2023-09-07,5,552.62
454014,8512,2023-09-12,65000,2023-10-12,5,524.14
413683,8516,2023-03-21,10000,2023-04-20,5,510.85
463319,8516,2023-10-23,10000,2023-11-22,4,651.82
373401,8520,2022-10-03,30000,2022-12-02,5,566.77
398082,8520,2023-01-14,5000,2023-02-13,5,568.63
458737,8541,2023-10-02,30000,2023-11-01,4,318.51
371370,8543,2022-09-24,60000,2022-12-09,5,365.84
422536,8543,2023-04-26,60000,2023-07-16,4,365.84
444980,8600,2023-08-02,20000,2023-09-01,5,395.59
378525,8645,2022-10-25,10000,2022-11-24,5,503.04
354180,8650,2022-07-12,42500,2022-09-12,5,534.07
370042,8650,2022-09-19,52000,2023-01-30,5,534.07
365174,8653,2022-08-29,30000,2023-01-01,5,393.96
391751,8653,2022-12-19,45000,2023-04-30,5,393.96
462005,8653,2023-10-17,55000,2023-11-16,4,458.21
429445,8722,2023-05-26,20000,2023-06-25,5,543.65
440870,8722,2023-07-17,35000,2023-08-16,5,543.65
447865,8722,2023-08-15,35000,2023-09-14,5,608.12
360508,8728,2022-08-09,20000,2022-09-08,5,549.03
452741,8728,2023-09-06,15000,2023-10-06,5,550.15
358542,8738,2022-07-30,50000,2022-12-05,5,344.84
388893,8738,2022-12-07,60000,2023-04-06,5,413.97
417710,8738,2023-04-06,60000,2023-05-06,5,522.60
434158,8738,2023-06-16,30000,2023-07-16,5,427.00
456925,8738,2023-09-25,50000,2023-11-25,4,455.48
378976,8740,2022-10-27,60000,2022-11-26,5,408.42
395675,8740,2023-01-04,70000,2023-05-11,5,412.09
382831,8741,2022-11-12,25000,2022-12-12,5,537.72
391566,8741,2022-12-17,25000,2023-01-16,5,566.20
401156,8741,2023-01-27,15000,2023-02-26,5,566.20
369322,8759,2022-09-16,10000,2022-10-16,5,665.23
378668,8759,2022-10-25,15000,2022-11-24,5,636.75
385475,8759,2022-11-23,15000,2022-12-23,5,665.23
409618,8759,2023-03-03,15000,2023-04-02,5,665.23
421304,8759,2023-04-22,20000,2023-06-21,5,732.35
433323,8759,2023-06-13,15000,2023-08-12,5,665.23
386654,8766,2022-11-28,25000,2022-12-28,5,608.15
394467,8766,2022-12-29,40000,2023-01-28,5,660.81
416445,8766,2023-04-02,15000,2023-05-02,5,612.14
429478,8766,2023-05-27,20000,2023-06-26,5,679.26
451921,8766,2023-09-02,20000,2023-10-02,5,583.66
460908,8766,2023-10-12,25000,2023-11-11,4,583.66
355054,8772,2022-07-15,10000,2022-09-13,5,758.87
372733,8772,2022-09-30,10000,2022-10-30,5,724.31
381675,8772,2022-11-08,10000,2023-01-07,5,724.31
405526,8772,2023-02-15,20000,2023-04-16,5,791.43
436931,8772,2023-06-29,10000,2023-08-28,5,777.85
456127,8772,2023-09-21,10000,2023-11-20,4,777.85
387129,8775,2022-11-30,30000,2023-04-22,5,501.50
459111,8799,2023-10-03,35000,2023-12-02,4,228.53
384178,8800,2022-11-18,20000,2022-12-18,5,734.13
428953,8800,2023-05-24,30000,2023-06-23,5,669.66
465269,8800,2023-10-30,20000,2023-11-29,4,709.27
392857,8804,2022-12-22,48000,2023-01-21,4,372.30
361046,8826,2022-08-11,70000,2022-12-11,5,524.90
389651,8826,2022-12-10,80000,2023-01-09,5,457.78
400333,8826,2023-01-24,50000,2023-02-23,5,524.90
401609,8826,2023-01-29,50000,2023-02-28,5,524.90
403245,8826,2023-02-06,70000,2023-04-07,5,524.90
433505,8826,2023-06-13,70000,2023-09-11,5,429.30
355692,8835,2022-07-19,30000,2022-11-23,5,558.46
383865,8835,2022-11-17,45000,2022-12-17,5,559.74
372086,8845,2022-09-28,20000,2022-10-28,5,403.32
400879,8845,2023-01-26,20000,2023-02-25,5,624.55
429798,8845,2023-05-28,20000,2023-06-27,5,624.55
462401,8854,2023-10-18,45000,2023-11-17,4,517.54
392624,8857,2022-12-21,30000,2023-01-20,5,601.42
404191,8857,2023-02-09,30000,2023-03-11,5,654.08
430113,8857,2023-05-29,70000,2023-08-28,5,654.08
451207,8861,2023-08-30,70000,2023-09-29,5,607.83
372791,8881,2022-09-30,10000,2022-10-30,5,494.56
387337,8881,2022-11-30,45000,2022-12-30,5,466.08
406167,8881,2023-02-17,23000,2023-03-19,5,536.07
408779,8881,2023-02-28,65000,2023-07-06,5,536.07
465511,8881,2023-10-31,20000,2023-11-30,4,603.19
400853,8886,2023-01-26,20000,2023-02-25,5,589.00
407500,8886,2023-02-23,20000,2023-03-25,5,699.99
419149,8886,2023-04-12,20000,2023-05-12,5,710.73
428131,8886,2023-05-22,20000,2023-06-21,5,777.85
441392,8886,2023-07-19,20000,2023-08-18,5,777.85
445971,8886,2023-08-07,30000,2023-09-06,5,777.85
452165,8886,2023-09-04,30000,2023-10-04,5,718.77
459121,8886,2023-10-03,20000,2023-11-02,5,718.77
401783,8893,2023-01-30,20000,2023-03-01,5,589.02
373429,8894,2022-10-03,17500,2023-02-12,5,501.50
353460,8914,2022-07-08,35000,2022-09-06,5,459.40
405033,8914,2023-02-13,15000,2023-03-15,5,440.24
412352,8914,2023-03-15,10000,2023-04-14,5,462.88
434187,8914,2023-06-16,25000,2023-10-18,5,582.49
462623,8914,2023-10-19,5000,2023-11-18,4,596.07
363646,8934,2022-08-23,70000,2022-10-22,5,635.08
421596,8934,2023-04-24,40000,2023-05-24,5,635.08
428931,8942,2023-05-24,60000,2023-07-23,5,259.29
458598,8945,2023-10-02,10000,2023-11-01,5,683.46
451565,8949,2023-08-31,40000,2023-09-30,5,411.24
379678,8954,2022-10-29,80000,2022-11-28,5,536.29
383547,8954,2022-11-15,30000,2022-12-15,5,536.29
429688,8954,2023-05-27,50000,2023-06-26,5,566.20
363967,8955,2022-08-24,10000,2022-11-22,5,768.03
419250,8955,2023-04-13,15000,2023-05-13,5,754.45
438653,8979,2023-07-06,30000,2023-08-05,5,307.14
429154,8980,2023-05-25,40000,2023-07-26,5,446.28
362185,8988,2022-08-16,65000,2022-11-17,5,396.92
388032,8988,2022-12-03,60000,2023-04-12,5,308.14
420743,8988,2023-04-19,55000,2023-08-25,5,333.34
456605,8988,2023-09-22,60000,2023-11-22,4,446.71
377992,8992,2022-10-22,80000,2023-02-19,5,573.49
445240,8992,2023-08-03,60000,2023-11-01,5,540.93
367317,8995,2022-09-08,25000,2023-01-08,5,605.93
452234,8995,2023-09-04,15000,2023-11-03,4,689.87
440851,8996,2023-07-17,25000,2023-08-16,5,411.83
442564,8996,2023-07-24,25000,2023-08-23,5,438.88
460233,8996,2023-10-09,15000,2023-11-08,5,476.28
352785,9023,2022-07-05,20000,2022-08-04,5,637.21
413989,9032,2023-03-21,10000,2023-04-20,5,492.80
420954,9032,2023-04-20,10000,2023-05-20,5,619.87
357021,9058,2022-07-25,35000,2022-11-22,5,411.24
353938,9063,2022-07-11,20000,2022-08-10,5,692.84
371868,9127,2022-09-27,25000,2022-10-27,5,677.04
411006,9127,2023-03-10,20000,2023-04-09,5,741.51
426237,9127,2023-05-15,40000,2023-06-14,5,741.51
454034,9127,2023-09-12,40000,2023-10-12,5,600.54
371628,9140,2022-09-26,50000,2022-10-26,5,503.35
363506,9147,2022-08-22,70000,2022-09-21,5,564.19
370120,9147,2022-09-19,70000,2022-10-19,5,564.19
376357,9147,2022-10-17,80000,2022-11-16,5,468.59
383502,9147,2022-11-15,50000,2022-12-15,5,497.07
391116,9147,2022-12-15,50000,2023-02-13,5,468.59
404601,9147,2023-02-11,65000,2023-04-12,5,497.07
445443,9158,2023-08-04,15000,2023-09-03,5,560.35
356865,9167,2022-07-23,10000,2022-09-22,5,596.45
378022,9167,2022-10-23,50000,2023-03-19,5,529.33
461531,9181,2023-10-14,15000,2023-11-13,4,594.69
462828,9183,2023-10-20,30000,2023-11-19,4,352.00
420308,9189,2023-04-18,12000,2023-08-19,5,263.83
464473,9205,2023-10-27,50000,2023-11-26,4,481.09
406446,9219,2023-02-18,20000,2023-03-20,5,568.85
407338,9219,2023-02-22,50000,2023-03-24,5,633.32
410318,9219,2023-03-07,20000,2023-04-06,5,633.32
410977,9219,2023-03-09,40000,2023-04-08,5,633.32
426043,9219,2023-05-12,40000,2023-06-11,5,633.32
434599,9219,2023-06-19,20000,2023-07-19,5,633.32
366354,9237,2022-09-03,50000,2022-10-03,5,379.31
373733,9237,2022-10-04,60000,2023-01-04,5,311.04
464782,9237,2023-10-28,60000,2023-11-27,4,281.70
373949,9250,2022-10-05,50000,2022-11-04,5,665.00
381018,9250,2022-11-04,55000,2022-12-04,5,351.98
388113,9250,2022-12-03,60000,2023-01-02,5,399.64
395146,9250,2022-12-30,60000,2023-01-29,5,428.12
401890,9250,2023-01-30,55000,2023-03-01,5,498.27
407470,9250,2023-02-23,60000,2023-03-25,5,498.27
415338,9261,2023-03-27,50000,2023-05-26,5,474.76
440147,9261,2023-07-13,60000,2023-08-12,5,594.54
450431,9261,2023-08-26,40000,2023-09-25,5,498.94
386991,9275,2022-11-29,10000,2022-12-29,5,707.15
435659,9275,2023-06-22,10000,2023-07-22,5,640.03
357401,9294,2022-07-26,14000,2022-08-25,5,642.70
415144,9294,2023-03-27,15000,2023-05-26,5,568.85
434305,9294,2023-06-16,20000,2023-09-15,5,501.73
388851,9302,2022-12-06,45000,2023-04-10,5,421.23
422139,9302,2023-04-25,40000,2023-05-25,5,350.83
457529,9308,2023-09-27,10000,2023-10-27,5,419.20
391394,9322,2022-12-16,50000,2023-02-15,5,541.44
446319,9337,2023-08-08,40000,2023-09-07,4,444.29
367839,9356,2022-09-10,55000,2022-11-09,5,594.54
441919,9358,2023-07-21,30000,2023-09-21,4,380.63
432165,9359,2023-06-07,23000,2023-10-08,5,649.12
424584,9393,2023-05-05,45000,2023-06-04,5,379.31
354633,9395,2022-07-14,60000,2022-08-13,5,511.56
361468,9395,2022-08-13,70000,2022-09-12,5,511.56
367958,9395,2022-09-10,80000,2022-10-10,5,540.04
374828,9395,2022-10-10,80000,2022-11-09,5,511.56
381971,9395,2022-11-09,80000,2022-12-09,5,540.04
389408,9395,2022-12-09,80000,2023-01-08,5,511.56
396621,9395,2023-01-08,80000,2023-03-09,5,540.04
358003,9404,2022-07-28,25000,2022-08-27,5,761.30
355347,9420,2022-07-18,50000,2022-08-17,5,552.20
371770,9420,2022-09-27,60000,2023-01-25,4,453.71
401407,9426,2023-01-28,50000,2023-02-27,5,605.94
382862,9427,2022-11-12,50000,2022-12-12,4,412.09
408196,9462,2023-02-25,20000,2023-03-27,5,654.08
412695,9462,2023-03-17,26000,2023-04-16,5,654.08
441053,9462,2023-07-18,50000,2023-08-17,5,600.54
459743,9462,2023-10-06,55000,2023-11-05,4,572.06
370115,9464,2022-09-19,20000,2022-10-19,5,660.17
356871,9494,2022-07-23,60000,2022-10-24,5,633.32
429894,9524,2023-05-29,35000,2023-07-29,5,531.04
396551,9580,2023-01-07,80000,2023-04-07,5,526.88
443859,9587,2023-07-28,30000,2023-08-27,5,333.37
450803,9587,2023-08-28,40000,2023-11-29,4,307.18
375043,9594,2022-10-10,50000,2022-11-09,5,442.60
383583,9594,2022-11-15,60000,2023-03-26,5,467.80
379621,9605,2022-10-29,80000,2022-11-28,5,501.73
364609,9620,2022-08-26,10000,2022-11-24,5,578.08
392932,9620,2022-12-22,40000,2023-01-21,5,645.20
363027,9629,2022-08-20,55000,2022-09-19,5,265.15
361308,9661,2022-08-12,20000,2022-10-11,5,812.19
356495,9705,2022-07-22,10000,2022-08-21,5,619.74
352881,9718,2022-07-05,6000,2022-11-07,5,567.95
382144,9718,2022-11-09,6000,2022-12-09,5,539.47
423725,9718,2023-05-02,5000,2023-09-05,5,564.67
461368,9718,2023-10-13,4000,2023-11-12,4,660.27
368980,9760,2022-09-14,60000,2022-12-17,5,344.65
418249,9760,2023-04-08,60000,2023-05-08,5,441.30
427662,9760,2023-05-19,70000,2023-06-18,5,482.81
447446,9760,2023-08-14,20000,2023-10-21,5,415.69
364100,9790,2022-08-24,30000,2022-09-23,5,359.99
442743,9790,2023-07-24,30000,2023-08-23,4,168.55
430931,9799,2023-06-01,30000,2023-07-31,5,367.13
439372,9800,2023-07-10,20000,2023-08-09,5,605.74
365124,9828,2022-08-29,60000,2022-09-28,5,373.13
389616,9840,2022-12-10,5000,2023-01-09,5,433.44
398603,9840,2023-01-17,20000,2023-03-18,5,461.92
412663,9840,2023-03-16,15000,2023-06-14,5,529.04
435413,9840,2023-06-21,20000,2023-10-19,5,529.04
462171,9840,2023-10-17,20000,2023-11-16,4,529.04
398486,9865,2023-01-16,30000,2023-03-17,5,339.46
357528,9867,2022-07-26,60000,2022-08-25,5,728.25
377415,9873,2022-10-20,28000,2023-03-02,5,391.41
451865,9873,2023-09-04,35000,2023-11-11,4,342.42
379551,9898,2022-10-28,45000,2023-03-11,4,355.22
426172,9901,2023-05-13,15000,2023-06-12,5,619.87
440887,9942,2023-07-17,30000,2023-08-16,5,265.11
388207,9949,2022-12-03,10000,2023-01-02,5,610.12
409706,9949,2023-03-04,10000,2023-04-03,5,610.12
424010,9949,2023-05-03,10000,2023-06-02,5,610.12
448845,9949,2023-08-21,10000,2023-09-20,5,610.12
355329,9966,2022-07-18,25000,2022-08-17,5,357.74
355802,9977,2022-07-19,35000,2022-08-18,5,303.95
372317,9978,2022-09-28,15000,2022-11-27,5,383.13
408534,10007,2023-02-27,15000,2023-03-29,5,627.68
443412,10008,2023-07-26,35000,2023-08-25,5,674.81
456624,10008,2023-09-22,40000,2023-10-22,5,643.53
434184,10047,2023-06-16,40000,2023-09-15,4,477.49
360512,10053,2022-08-09,20000,2022-09-08,4,365.58
359601,10067,2022-08-04,10000,2022-09-03,5,527.34
382053,10067,2022-11-09,25000,2023-01-09,5,527.34
366595,10078,2022-09-05,20000,2022-10-05,5,636.17
374945,10078,2022-10-10,5000,2022-11-09,5,636.17
383711,10078,2022-11-16,15000,2022-12-16,5,636.17
387783,10078,2022-12-02,45000,2023-01-01,5,636.17
431105,10078,2023-06-02,5000,2023-07-02,5,587.18
433567,10078,2023-06-14,5000,2023-07-14,5,587.18
458630,10078,2023-10-02,15000,2023-11-01,5,587.18
368909,10126,2022-09-14,20000,2022-10-14,5,720.55
382735,10126,2022-11-12,15000,2022-12-12,5,685.99
398163,10126,2023-01-15,10000,2023-02-14,5,753.11
353528,10134,2022-07-08,4000,2022-09-07,5,604.41
396042,10134,2023-01-05,12000,2023-03-08,5,701.78
411213,10134,2023-03-10,10000,2023-04-09,5,634.66
423660,10134,2023-05-02,10000,2023-06-01,5,726.96
430090,10134,2023-05-29,8000,2023-08-29,5,726.96
463119,10134,2023-10-21,5000,2023-11-20,4,659.84
452797,10146,2023-09-06,30000,2023-10-06,5,357.74
415690,10150,2023-03-28,20000,2023-04-27,5,547.10
430123,10150,2023-05-29,5000,2023-06-28,5,547.10
365457,10155,2022-08-30,40000,2022-09-29,5,280.16
361394,10172,2022-08-13,15000,2022-09-12,5,700.01
362246,10189,2022-08-17,20000,2022-09-16,5,596.36
362997,10189,2022-08-20,20000,2022-09-19,5,596.36
364155,10189,2022-08-25,40000,2022-09-24,5,596.36
369586,10189,2022-09-17,60000,2022-10-17,5,621.56
376114,10189,2022-10-15,65000,2023-02-12,5,621.56
405128,10189,2023-02-14,50000,2023-06-14,5,621.56
434513,10189,2023-06-18,25000,2023-08-17,5,621.56
445590,10189,2023-08-05,65000,2023-11-04,4,621.56
361264,10213,2022-08-12,35000,2022-09-11,5,587.86
371990,10226,2022-09-27,30000,2023-01-27,5,556.94
401329,10226,2023-01-27,30000,2023-02-26,5,489.82
412594,10226,2023-03-16,30000,2023-07-17,5,461.34
439912,10226,2023-07-12,20000,2023-09-10,5,489.82
463863,10226,2023-10-24,20000,2023-11-23,4,489.82
389224,10244,2022-12-08,20000,2023-01-07,5,366.60
416650,10246,2023-04-01,10000,2023-05-01,5,313.18
435928,10246,2023-06-23,55000,2023-07-23,5,440.25
392747,10285,2022-12-22,30000,2023-01-21,5,435.04
398845,10285,2023-01-18,40000,2023-02-17,5,462.84
353895,10306,2022-07-11,45000,2022-08-10,5,632.94
451392,10318,2023-08-30,30000,2023-09-29,5,327.53
437630,10320,2023-07-02,30000,2023-08-01,5,579.00
421777,10322,2023-04-24,20000,2023-08-26,4,411.83
451271,10324,2023-08-30,50000,2023-09-29,5,444.73
400543,10340,2023-01-24,30000,2023-02-23,5,338.81
371404,10363,2022-09-25,10000,2022-10-25,5,477.89
459659,10388,2023-10-05,35000,2023-11-04,5,377.62
355581,10395,2022-07-18,40000,2022-09-16,5,485.01
363788,10403,2022-08-23,20000,2022-10-22,5,603.82
356434,10408,2022-07-22,45000,2022-11-19,5,474.76
406205,10408,2023-02-17,61000,2023-05-18,4,473.25
357345,10423,2022-07-26,50000,2022-08-25,5,741.83
385974,10423,2022-11-25,20000,2022-12-25,5,660.28
428922,10423,2023-05-24,20000,2023-06-23,5,660.28
396351,10460,2023-01-06,80000,2023-02-05,5,515.73
404620,10460,2023-02-11,80000,2023-03-13,5,515.73
417546,10460,2023-04-05,80000,2023-05-05,5,540.93
428873,10460,2023-05-24,80000,2023-06-23,5,540.93
437552,10460,2023-07-01,80000,2023-07-31,5,540.93
365133,10467,2022-08-29,50000,2022-09-28,4,527.39
366969,10470,2022-09-06,35000,2022-10-06,5,250.96
374065,10470,2022-10-06,45000,2023-02-04,4,267.49
356081,10502,2022-07-20,35000,2022-10-23,5,341.52
419365,10503,2023-04-13,10000,2023-05-13,5,359.30
424425,10503,2023-05-05,4000,2023-06-04,5,510.91
426740,10503,2023-05-16,5000,2023-06-15,5,563.57
431816,10503,2023-06-06,4000,2023-07-06,5,570.07
352362,10509,2022-07-02,10000,2022-08-01,5,607.47
354489,10509,2022-07-13,45000,2022-08-12,5,607.47
385237,10509,2022-11-23,10000,2022-12-23,5,466.08
389232,10509,2022-12-08,10000,2023-01-07,5,494.56
398192,10509,2023-01-15,10000,2023-04-15,5,496.28
422915,10509,2023-04-28,5000,2023-05-28,5,467.80
426590,10509,2023-05-15,5000,2023-06-14,5,536.07
436395,10509,2023-06-26,60000,2023-07-26,5,507.59
440921,10509,2023-07-17,80000,2023-09-20,5,536.07
455222,10509,2023-09-17,6000,2023-10-17,5,536.07
460520,10509,2023-10-10,10000,2023-11-09,4,536.07
377794,10537,2022-10-22,30000,2022-11-21,4,290.58
377194,10550,2022-10-19,40000,2022-11-18,5,433.54
428013,10565,2023-05-21,30000,2023-07-21,5,490.85
455346,10565,2023-09-18,30000,2023-11-17,4,560.08
390542,10582,2022-12-13,10000,2023-01-12,5,601.19
401614,10582,2023-01-29,20000,2023-04-01,5,642.70
432202,10582,2023-06-07,10000,2023-07-07,5,642.70
456373,10582,2023-09-21,30000,2023-11-23,4,575.58
376241,10593,2022-10-15,40000,2022-11-14,5,461.42
380756,10593,2022-11-03,50000,2022-12-03,4,375.88
363742,10596,2022-08-23,20000,2022-09-22,5,693.59
402516,10603,2023-02-02,30000,2023-04-03,5,536.29
438972,10603,2023-07-08,50000,2023-09-07,5,536.29
455114,10603,2023-09-16,30000,2023-10-16,5,536.29
373132,10612,2022-10-02,40000,2022-11-01,5,410.55
403962,10613,2023-02-08,10000,2023-03-10,5,652.18
366095,10640,2022-09-02,10000,2022-11-02,5,609.88
379174,10640,2022-10-27,10000,2023-01-25,5,623.46
363793,10646,2022-08-23,20000,2022-09-22,5,446.41
365388,10657,2022-08-30,80000,2022-09-29,5,558.48
372923,10657,2022-10-01,80000,2022-11-30,5,558.48
387115,10657,2022-11-30,80000,2023-01-30,5,586.96
406176,10657,2023-02-17,80000,2023-04-18,5,667.66
419888,10657,2023-04-15,80000,2023-05-15,5,572.06
427946,10657,2023-05-20,80000,2023-08-18,5,572.06
450777,10657,2023-08-28,118000,2023-11-26,4,572.06
356897,10659,2022-07-23,45000,2022-10-24,5,430.28
369208,10665,2022-09-15,35000,2023-01-19,5,284.88
387145,10670,2022-11-30,60000,2023-01-29,5,633.32
405870,10670,2023-02-16,80000,2023-03-18,5,568.85
417308,10670,2023-04-04,80000,2023-05-04,5,568.85
426700,10670,2023-05-16,80000,2023-06-15,5,568.85
437281,10670,2023-06-30,80000,2023-08-30,5,568.85
395783,10679,2023-01-04,60000,2023-07-14,5,275.84
459602,10679,2023-10-05,40000,2023-11-04,4,342.96
395527,10680,2022-12-31,50000,2023-01-30,5,632.52
364352,10683,2022-08-25,30000,2022-09-24,5,598.16
370860,10761,2022-09-22,10000,2023-01-20,5,644.02
407969,10791,2023-02-24,5000,2023-03-26,5,338.24
423174,10791,2023-04-28,10000,2023-05-28,5,473.25
433749,10791,2023-06-14,5000,2023-07-14,5,431.74
364369,10799,2022-08-25,35000,2022-09-24,5,395.39
357779,10809,2022-07-27,35000,2022-10-25,5,530.16
360951,10831,2022-08-11,50000,2022-09-10,5,546.86
367993,10831,2022-09-10,60000,2022-10-10,5,600.54
375086,10831,2022-10-11,40000,2022-11-10,5,572.06
382019,10831,2022-11-09,60000,2022-12-09,5,586.96
393581,10831,2022-12-24,60000,2023-01-23,5,586.96
410855,10831,2023-03-09,30000,2023-04-08,5,667.66
418953,10831,2023-04-12,60000,2023-05-12,5,667.66
424169,10831,2023-05-04,80000,2023-06-03,5,667.66
432253,10831,2023-06-08,70000,2023-07-08,5,635.10
439379,10831,2023-07-10,80000,2023-08-09,5,635.10
