"loan_id","payment_date","paid_principal","paid_fines","paid_other"
357191,2022-07-27,3000.00,0.00,1710.00
438148,2023-08-07,0.00,0.00,100.00
419626,2023-04-17,20000.00,0.00,3400.00
403358,2023-05-05,54900.00,0.00,100.00
446984,2023-10-14,0.00,0.00,100.00
336668,2022-05-11,5000.00,0.00,0.00
441155,2023-08-17,30000.00,0.00,100.00
339014,2022-08-08,5000.00,0.00,0.00
416679,2023-05-30,8000.00,0.00,200.00
383432,2023-01-13,5120.00,0.00,6880.00
310307,2022-02-18,15000.00,0.00,2550.00
340442,2022-06-13,10000.00,0.00,1550.00
457696,2023-09-28,40000.00,0.00,6700.00
374709,2022-12-12,6450.00,0.00,0.00
378824,2023-01-19,28170.00,2280.00,9550.00
357504,2022-08-10,10000.00,0.00,1290.00
395923,2023-03-04,50000.00,0.00,3640.00
312654,2022-04-18,35000.00,0.00,0.00
428061,2023-08-25,0.00,0.00,100.00
442522,2023-08-08,0.00,0.00,100.00
333517,2022-05-16,43000.00,0.00,4780.00
344285,2022-07-25,6000.00,0.00,0.00
395299,2023-02-01,10000.00,0.00,0.00
373429,2021-12-16,0.00,0.00,40.00
375742,2022-10-19,50000.00,0.00,7140.00
404969,2023-03-16,30000.00,0.00,0.00
400735,2023-02-26,15000.00,0.00,2480.00
378739,2023-02-23,45000.00,0.00,4010.00
334301,2022-04-27,30000.00,0.00,4650.00
446140,2023-08-19,30000.00,0.00,100.00
328790,2022-04-26,20000.00,0.00,0.00
417274,2023-05-06,0.00,0.00,100.00
388034,2022-12-24,5000.00,0.00,630.00
458312,2023-10-28,0.00,0.00,50.00
337109,2022-08-27,30000.00,0.00,0.00
379806,2022-11-16,10000.00,0.00,1430.00
336782,2022-05-31,50000.00,0.00,0.00
385422,2023-01-19,50000.00,0.00,7140.00
413165,2023-03-28,15000.00,0.00,0.00
412677,2023-04-01,30000.00,0.00,100.00
362248,2023-01-28,20000.00,6850.00,5850.00
369698,2022-11-03,25000.00,8570.00,3570.00
424035,2023-06-02,0.00,0.00,100.00
353509,2022-09-12,35000.00,3200.00,5010.00
390022,2023-01-11,30000.00,0.00,2570.00
394367,2023-01-16,30000.00,0.00,2180.00
415307,2023-04-26,0.00,0.00,100.00
318881,2022-05-16,3450.00,0.00,1550.00
407076,2023-05-22,0.00,0.00,100.00
414001,2023-04-20,60000.00,0.00,4670.00
382200,2022-12-07,35000.00,0.00,0.00
415066,2023-07-31,37750.00,0.00,8350.00
404106,2023-04-15,0.00,0.00,100.00
433752,2023-06-29,7490.00,0.00,1610.00
414702,2023-05-08,3570.00,0.00,100.00
335065,2022-05-25,25000.00,0.00,0.00
323017,2022-06-16,30000.00,7620.00,4647.00
422697,2023-06-29,55000.00,0.00,5600.00
367981,2022-10-05,50000.00,0.00,0.00
310249,2022-02-14,20650.00,0.00,9350.00
318828,2022-05-18,10000.00,0.00,0.00
456975,2023-10-25,70000.00,0.00,4650.00
318613,2022-06-14,25000.00,0.00,0.00
358741,2022-08-30,60000.00,0.00,7700.00
396610,2023-04-14,52000.00,0.00,6710.00
312887,2022-02-17,60000.00,0.00,5090.00
363062,2022-09-15,25000.00,0.00,3570.00
424908,2023-06-07,0.00,0.00,100.00
443247,2023-10-14,10000.00,0.00,1750.00
344012,2022-08-17,15000.00,0.00,0.00
402723,2023-05-15,0.00,0.00,100.00
354321,2022-08-03,35000.00,0.00,0.00
423700,2023-07-03,0.00,0.00,100.00
432011,2023-07-04,7420.00,0.00,2680.00
356655,2022-08-17,20000.00,0.00,2850.00
422771,2023-05-29,0.00,0.00,100.00
427817,2023-06-21,0.00,0.00,100.00
437410,2023-08-16,10000.00,0.00,100.00
431424,2023-07-06,0.00,0.00,100.00
368838,2022-09-29,50000.00,0.00,0.00
337998,2022-07-05,25000.00,0.00,0.00
322924,2022-08-26,5470.00,8660.00,5870.00
320999,2022-03-20,1200.00,0.00,0.00
399912,2023-04-25,0.00,0.00,100.00
383991,2022-12-05,5990.00,0.00,0.00
358319,2022-08-02,10000.00,0.00,710.00
342549,2022-06-20,40000.00,0.00,3400.00
385740,2022-12-24,15000.00,0.00,1490.00
378696,2022-11-23,30000.00,0.00,4280.00
412284,2023-04-14,9500.00,0.00,5700.00
449054,2023-02-18,40.00,0.00,0.00
402999,2023-05-10,0.00,0.00,100.00
374555,2022-11-08,23580.00,0.00,6420.00
311428,2022-09-07,25000.00,8780.00,6250.00
428242,2023-06-21,0.00,0.00,100.00
333389,2022-05-19,40000.00,0.00,6200.00
411114,2023-06-05,9950.00,0.00,100.00
407418,2023-03-23,30000.00,0.00,0.00
433880,2023-07-19,30000.00,2790.00,5050.00
411345,2023-04-04,14900.00,0.00,200.00
332551,2022-06-14,930.00,0.00,1070.00
409226,2023-06-30,15000.00,0.00,2580.00
385520,2022-12-08,15000.00,0.00,2140.00
396618,2023-05-08,60000.00,0.00,4460.00
342688,2022-07-29,30000.00,0.00,0.00
355310,2022-11-18,20000.00,0.00,2850.00
325843,2022-04-09,40000.00,0.00,6200.00
369993,2023-05-26,20000.00,6850.00,5850.00
377507,2022-12-02,30000.00,8220.00,4280.00
325568,2022-05-14,13870.00,0.00,0.00
316723,2022-03-23,3380.00,11680.00,4940.00
432903,2023-07-06,10000.00,0.00,1750.00
354728,2022-08-13,15000.00,0.00,0.00
444032,2023-08-28,35000.00,0.00,100.00
330724,2022-05-09,20000.00,0.00,3100.00
317641,2022-04-08,8110.00,0.00,2841.40
396305,2023-04-10,30000.00,0.00,100.00
359522,2022-10-29,10000.00,0.00,0.00
415944,2023-04-27,0.00,0.00,100.00
450705,2023-10-26,50000.00,0.00,100.00
409460,2023-04-01,0.00,0.00,100.00
431321,2023-07-05,15000.00,0.00,5550.00
321000,2022-05-12,35000.00,0.00,2280.00
344675,2022-06-10,20000.00,0.00,0.00
370006,2022-10-19,70000.00,0.00,5090.00
335848,2022-05-27,6900.00,0.00,3100.00
427881,2023-06-15,10000.00,0.00,1750.00
323779,2022-04-11,25000.00,2300.00,3870.00
337894,2022-06-04,35000.00,0.00,0.00
449150,2023-09-16,25000.00,0.00,100.00
398946,2023-01-24,10000.00,0.00,0.00
401978,2023-03-31,0.00,0.00,100.00
445102,2023-10-06,0.00,0.00,100.00
409343,2023-03-31,0.00,0.00,100.00
410033,2023-03-07,5000.00,0.00,830.00
425011,2023-06-08,50000.00,0.00,8350.00
327061,2022-04-09,10000.00,0.00,1550.00
434748,2023-09-01,7500.00,0.00,100.00
374873,2022-10-13,400.00,0.00,2000.00
327169,2022-06-27,20000.00,0.00,4650.00
383536,2023-02-13,50000.00,0.00,0.00
428440,2023-06-22,30000.00,0.00,5050.00
432577,2023-07-08,60640.00,0.00,100.00
411130,2023-04-08,10000.00,0.00,1750.00
310483,2022-02-07,10000.00,0.00,1700.00
346959,2022-07-06,25000.00,0.00,3870.00
416977,2023-04-10,5000.00,0.00,100.00
429626,2023-06-09,60000.00,0.00,9610.00
314560,2022-03-23,60000.00,0.00,9290.00
323044,2022-05-08,60000.00,0.00,9290.00
322831,2022-05-09,3000.00,0.00,0.00
433367,2023-07-13,0.00,0.00,100.00
333017,2022-05-17,60000.00,0.00,0.00
330876,2022-05-09,50000.00,0.00,7750.00
346308,2022-08-06,20000.00,0.00,3100.00
453899,2023-10-06,60000.00,0.00,4000.00
357643,2022-08-26,50000.00,0.00,3570.00
314624,2022-02-22,20000.00,0.00,0.00
362539,2022-10-13,13920.00,0.00,0.00
317349,2022-06-10,30000.00,0.00,0.00
365299,2022-09-30,60000.00,0.00,4280.00
346978,2022-09-10,25000.00,0.00,0.00
391674,2023-01-05,30000.00,0.00,0.00
337385,2022-06-23,50000.00,0.00,0.00
449359,2023-09-22,0.00,0.00,100.00
399779,2023-02-21,40000.00,0.00,2910.00
393712,2023-01-25,25000.00,0.00,0.00
311927,2022-02-22,20000.00,0.00,2880.00
361072,2022-09-09,20000.00,0.00,2850.00
358783,2022-09-01,20000.00,0.00,2850.00
426663,2023-06-15,0.00,0.00,100.00
437027,2023-07-26,0.00,0.00,100.00
443427,2023-09-09,6000.00,0.00,1090.00
361225,2022-09-13,50000.00,0.00,3640.00
382978,2022-11-19,15000.00,0.00,2140.00
320840,2022-04-18,15000.00,0.00,0.00
404176,2023-04-08,20000.00,0.00,3400.00
396677,2023-10-09,20000.00,6850.00,5950.00
376959,2022-11-18,70000.00,0.00,5090.00
330330,2022-08-09,60000.00,5540.00,9290.00
359997,2022-09-02,30000.00,0.00,0.00
325541,2022-07-15,10000.00,0.00,0.00
332190,2022-06-08,30000.00,4150.00,4650.00
385964,2023-01-20,40000.00,0.00,1710.00
312037,2022-02-17,25000.00,0.00,3870.00
417804,2023-06-10,0.00,0.00,100.00
399263,2023-03-18,6700.00,0.00,3300.00
333623,2022-06-27,40000.00,4620.00,6200.00
384567,2022-12-07,20000.00,0.00,0.00
414163,2023-04-18,30000.00,0.00,5050.00
447486,2023-09-08,15000.00,0.00,2580.00
442445,2023-07-29,10000.00,0.00,1640.00
446686,2023-09-11,20000.00,0.00,200.00
438895,2023-07-11,17000.00,0.00,2910.00
321259,2022-05-12,35000.00,0.00,0.00
325860,2022-04-04,45000.00,0.00,3820.00
411495,2023-04-13,80000.00,0.00,13300.00
455676,2023-10-13,35000.00,0.00,100.00
384650,2022-12-21,10000.00,0.00,1430.00
436762,2023-07-27,0.00,0.00,100.00
437012,2023-07-08,20000.00,0.00,3070.00
377384,2022-11-18,50000.00,0.00,7140.00
324102,2022-05-07,60000.00,0.00,8040.00
441828,2023-09-13,21690.02,0.00,8510.00
420672,2023-06-15,0.00,0.00,100.00
311329,2022-02-28,25000.00,0.00,0.00
407503,2023-04-26,0.00,0.00,100.00
340294,2022-06-15,25000.00,0.00,0.00
396384,2023-04-22,0.00,0.00,100.00
448725,2023-08-24,40000.00,0.00,100.00
398364,2023-02-15,30000.00,0.00,0.00
412781,2023-05-25,10000.00,0.00,100.00
351611,2022-08-19,2250.00,0.00,0.00
407272,2023-06-27,25940.00,0.00,0.00
351163,2022-07-08,5000.00,0.00,1550.00
442584,2023-09-06,15000.00,0.00,2580.00
311691,2022-02-18,40000.00,0.00,6200.00
401118,2023-04-25,20000.00,0.00,100.00
319381,2022-06-07,45000.00,15590.00,6970.00
333686,2022-06-14,0.00,3000.00,2000.00
438915,2023-08-07,0.00,0.00,100.00
388461,2023-01-04,50000.00,0.00,3640.00
360893,2022-09-02,14000.00,0.00,2000.00
370154,2022-10-17,40000.00,0.00,0.00
456942,2023-10-05,30000.00,0.00,100.00
431936,2023-07-05,40000.00,0.00,100.00
429605,2023-06-01,5000.00,0.00,930.00
379780,2022-12-02,5000.00,0.00,710.00
437290,2023-10-05,77420.00,0.00,100.00
421003,2023-06-19,0.00,0.00,100.00
399552,2023-03-20,12620.00,0.00,0.00
414602,2023-05-25,5780.00,0.00,200.00
451972,2023-09-17,80000.00,0.00,13300.00
393500,2023-03-11,2880.00,1740.00,380.00
415892,2023-07-05,0.00,0.00,100.00
333003,2022-11-11,3634.00,580.00,0.00
360281,2022-08-29,30000.00,0.00,0.00
374089,2022-12-06,20000.00,0.00,0.00
344474,2022-06-28,12250.00,0.00,0.00
420398,2023-08-30,50000.00,17470.00,8350.00
365186,2022-10-24,20000.00,0.00,0.00
316760,2022-02-24,25000.00,0.00,0.00
385898,2022-12-23,60000.00,0.00,1310.00
389106,2022-12-14,20000.00,0.00,0.00
343637,2022-07-05,5000.00,0.00,770.00
382882,2022-12-05,35000.00,0.00,2490.00
426509,2023-10-02,0.00,0.00,100.00
418489,2023-07-10,0.00,0.00,100.00
444014,2023-09-21,50000.00,0.00,100.00
315855,2022-05-09,2550.00,0.00,5450.00
413200,2023-04-19,0.00,0.00,100.00
441895,2023-08-19,0.00,0.00,100.00
365730,2022-09-20,20000.00,0.00,1420.00
429033,2023-07-17,7000.00,0.00,1260.00
421548,2023-05-23,20000.00,0.00,1400.00
399503,2023-05-20,13220.00,0.00,100.00
458870,2023-10-30,0.00,0.00,100.00
345759,2022-07-05,60000.00,0.00,9290.00
385314,2023-04-05,30000.00,6850.00,4380.00
441998,2023-09-26,40000.00,13980.00,7700.00
422830,2023-05-17,20000.00,0.00,0.00
375851,2022-11-02,60000.00,0.00,4360.00
389651,2023-01-16,80000.00,12730.00,10970.00
314956,2022-03-05,8500.00,0.00,1320.00
393630,2023-04-25,50000.00,0.00,0.00
421607,2023-08-25,30000.00,0.00,5050.00
402788,2023-05-02,50000.00,0.00,7520.00
415564,2023-04-24,30000.00,0.00,3910.00
415225,2022-11-18,0.00,0.00,30.00
324492,2022-03-23,50000.00,0.00,0.00
418295,2023-05-09,0.00,0.00,100.00
433173,2023-07-11,0.00,0.00,100.00
382251,2023-01-09,10000.00,0.00,1430.00
345009,2022-06-09,20000.00,0.00,3100.00
451214,2023-10-30,0.00,0.00,100.00
405250,2023-02-22,50000.00,0.00,0.00
321206,2022-03-15,30000.00,0.00,4650.00
313928,2022-02-19,24000.00,0.00,2880.00
410883,2023-04-08,0.00,0.00,100.00
438341,2023-08-02,20000.00,0.00,1400.00
372471,2023-02-11,5000.00,1300.00,0.00
348904,2022-07-01,10000.00,0.00,1550.00
366465,2022-11-01,15000.00,0.00,1960.00
410788,2023-06-07,0.00,0.00,100.00
335844,2022-05-25,25000.00,0.00,0.00
443552,2023-07-27,0.00,0.00,2050.00
353547,2022-08-09,10000.00,0.00,0.00
437605,2023-07-30,20000.00,0.00,3400.00
346858,2022-06-23,20000.00,0.00,1700.00
371618,2022-09-29,20000.00,0.00,0.00
356111,2022-08-05,29000.03,0.00,3270.00
349684,2022-08-23,20000.00,0.00,0.00
342870,2022-09-26,50000.00,0.00,7750.00
366758,2022-12-21,30000.00,0.00,0.00
428701,2023-07-29,0.00,0.00,100.00
337456,2022-11-10,55000.00,19050.00,10520.00
346370,2022-07-06,47000.00,0.00,5910.00
453118,2023-09-22,20000.00,0.00,0.00
448850,2023-10-25,6900.00,0.00,200.00
403968,2023-02-28,20000.00,0.00,2470.00
446788,2023-09-08,0.00,0.00,100.00
447275,2023-09-11,0.00,0.00,100.00
450286,2023-09-23,60000.00,0.00,9900.00
365619,2023-01-16,14900.00,0.00,0.00
343511,2022-09-06,15000.00,2070.00,2320.00
438846,2023-10-06,0.00,0.00,100.00
349231,2022-08-12,5000.00,0.00,0.00
356724,2022-08-17,42500.00,0.00,6070.00
381735,2022-11-23,55000.00,0.00,3920.00
384902,2023-03-20,25000.00,0.00,0.00
343319,2022-06-24,50000.00,0.00,0.00
388894,2023-02-20,0.00,4000.00,1000.00
401065,2023-04-27,20000.00,0.00,2860.00
435793,2023-09-22,0.00,0.00,100.00
372698,2023-02-10,20000.00,4570.00,2850.00
377302,2022-11-11,60000.00,0.00,8540.00
437109,2023-08-25,50000.00,0.00,7520.00
352010,2022-07-13,20000.00,0.00,0.00
336017,2022-05-19,25000.00,0.00,0.00
365807,2022-09-07,50000.00,0.00,0.00
411828,2023-04-08,10000.00,0.00,1750.00
369890,2022-10-11,12860.00,0.00,7140.00
367655,2022-10-07,7860.00,0.00,2140.00
407229,2023-03-04,6000.00,0.00,350.00
450878,2023-09-27,0.00,0.00,100.00
440282,2023-09-04,50000.00,0.00,8350.00
339181,2022-05-21,30000.00,0.00,0.00
359944,2022-08-12,2660.00,0.00,2340.00
419009,2023-05-11,0.00,0.00,100.00
376768,2022-11-11,25000.00,0.00,3570.00
425378,2023-07-11,0.00,0.00,100.00
376381,2022-12-07,16560.00,0.00,3440.00
381908,2023-07-24,35000.00,11990.00,8090.00
359299,2022-09-02,50000.00,0.00,0.00
444853,2023-09-25,20000.00,0.00,3400.00
402384,2023-02-16,30000.00,0.00,0.00
409136,2023-07-20,7950.00,15930.00,6220.00
313256,2022-06-10,45000.00,0.00,6970.00
343972,2022-06-27,5000.00,0.00,770.00
390109,2023-01-10,50000.00,0.00,7140.00
312874,2022-03-28,390.00,0.00,0.00
398484,2023-01-19,30000.00,0.00,0.00
430479,2023-06-27,10000.00,0.00,1750.00
367506,2022-11-08,34360.00,0.00,0.00
431916,2023-07-04,0.00,0.00,100.00
379702,2022-12-01,40000.00,0.00,5710.00
391000,2023-02-23,17720.00,0.00,1661.40
408092,2023-04-26,0.00,0.00,100.00
336095,2022-09-10,25000.00,6350.00,3870.00
449056,2023-09-20,50000.00,0.00,8350.00
384897,2022-12-21,55000.00,0.00,7850.00
433073,2023-07-19,0.00,0.00,100.00
314780,2022-03-02,30000.00,0.00,2550.00
315423,2022-03-07,35000.00,0.00,5420.00
348707,2022-08-10,15000.00,0.00,2320.00
404152,2023-07-11,45000.00,15720.00,7530.00
366191,2022-10-25,10000.00,0.00,1380.00
415580,2023-04-26,0.00,0.00,100.00
417703,2023-05-05,23000.00,0.00,3900.00
350743,2022-12-04,7460.00,2540.00,0.00
454232,2023-09-28,15000.00,0.00,2580.00
410575,2023-06-08,40000.00,0.00,6700.00
383720,2022-12-16,40000.00,0.00,0.00
429938,2023-06-19,36860.00,0.00,13240.00
325692,2022-04-16,20000.00,0.00,3100.00
434894,2023-07-19,0.00,0.00,100.00
386027,2023-01-30,30000.00,4110.00,4280.00
335410,2022-05-20,20000.00,0.00,3100.00
386654,2022-12-27,25000.00,0.00,1070.00
448478,2023-09-16,0.00,0.00,100.00
352800,2022-08-10,4000.00,0.00,0.00
326318,2022-04-12,25000.00,0.00,3870.00
403097,2023-05-05,0.00,0.00,100.00
322943,2022-04-02,6900.00,0.00,3100.00
330397,2022-05-04,25000.00,0.00,3870.00
376767,2022-11-30,35000.00,0.00,4990.00
326116,2022-04-09,15000.00,0.00,2320.00
425113,2023-06-05,15000.00,0.00,2040.00
435125,2023-07-17,10000.00,0.00,100.00
394539,2023-01-26,20000.00,0.00,1450.00
341660,2022-08-21,20000.00,0.00,3100.00
367886,2022-09-12,0.00,0.00,1990.00
365494,2022-09-16,30000.00,0.00,2140.00
365402,2022-09-08,15000.00,0.00,1060.00
407499,2023-08-02,6420.00,13980.00,7800.00
412882,2023-06-30,30000.03,0.00,4370.00
373237,2022-11-02,45000.00,0.00,6150.00
427626,2023-09-05,0.00,0.00,100.00
450464,2023-09-23,0.00,0.00,100.00
421553,2023-06-21,10000.00,0.00,100.00
327763,2022-07-25,50000.00,0.00,7420.00
335474,2022-05-14,10000.00,0.00,1550.00
366302,2022-10-04,60000.00,0.00,5780.00
387714,2023-04-24,20000.00,6850.00,5950.00
412371,2023-04-13,6330.00,0.00,3870.00
398796,2023-03-16,35290.00,0.00,5710.00
405268,2023-05-15,20000.00,3260.00,3400.00
369558,2022-10-14,20000.00,0.00,2850.00
329440,2022-05-04,10000.00,0.00,0.00
433981,2023-10-23,52000.00,0.00,8580.00
332994,2022-05-21,4000.00,0.00,2170.00
372727,2022-11-14,55000.00,0.00,7850.00
406888,2023-04-03,0.00,0.00,100.00
428502,2023-09-19,13300.00,0.00,100.00
400042,2023-02-09,30000.00,0.00,1950.00
363346,2023-02-24,40000.00,0.00,5710.00
343839,2022-06-24,20000.00,0.00,0.00
444524,2023-08-03,25110.03,0.00,4990.00
321139,2022-03-17,30000.00,0.00,0.00
402258,2023-03-02,40000.00,0.00,6600.00
331529,2022-05-12,25000.00,0.00,0.00
448483,2023-09-22,0.00,0.00,100.00
339811,2022-06-11,35000.00,0.00,0.00
344999,2022-06-20,30000.00,0.00,4650.00
328972,2022-04-02,2005.00,0.00,1395.00
417521,2023-05-06,20000.00,0.00,3400.00
409338,2023-04-17,30000.00,0.00,100.00
400674,2023-04-28,0.00,0.00,100.00
382423,2023-05-19,28000.00,9600.00,4100.00
373505,2022-10-27,30000.00,0.00,0.00
359139,2022-09-01,60000.00,0.00,8560.00
347137,2022-07-06,5000.00,0.00,0.00
338290,2022-07-02,30000.03,920.00,3990.00
413040,2023-04-18,16160.00,0.00,0.00
325113,2022-05-12,34410.00,0.00,5590.00
384385,2022-12-08,15230.00,0.00,4770.00
364232,2022-10-23,51990.00,0.00,0.00
371397,2022-11-19,3000.00,0.00,0.00
387942,2023-01-11,40000.00,0.00,0.00
418315,2023-06-05,0.00,0.00,100.00
311136,2022-02-10,10000.00,0.00,1700.00
422103,2023-05-08,7000.00,0.00,800.00
430838,2023-10-06,40000.00,0.00,6700.00
399065,2023-01-27,15000.00,0.00,0.00
430636,2023-06-19,5000.00,0.00,930.00
313062,2022-03-17,5610.00,2070.00,2320.00
426481,2023-06-13,59999.94,0.00,9169.99
410551,2023-07-12,20000.00,3720.00,3400.00
397141,2023-02-09,10000.00,0.00,0.00
376199,2023-02-06,41320.00,0.00,0.00
375920,2022-11-25,910.00,0.00,3290.00
430604,2023-08-28,21300.00,0.00,0.00
320695,2022-06-14,24120.00,0.00,2000.00
333654,2022-06-24,25000.00,0.00,0.00
348009,2022-08-10,10000.00,0.00,0.00
383118,2022-12-09,65000.00,0.00,4630.00
374815,2022-11-01,5600.00,0.00,1450.00
404878,2023-03-15,40000.00,0.00,0.00
327815,2022-07-16,34650.00,0.00,1860.00
387368,2023-01-06,30000.00,4790.00,4280.00
362617,2022-09-14,50000.00,0.00,0.00
395444,2023-04-05,10000.00,0.00,1530.00
394274,2023-03-14,5000.00,0.00,0.00
407171,2023-02-28,50000.00,0.00,8250.00
442360,2023-08-24,0.00,0.00,100.00
416432,2023-05-30,0.00,0.00,100.00
454241,2023-10-06,30000.00,0.00,5050.00
375721,2022-11-17,25000.00,2850.00,3570.00
419057,2023-05-03,30000.00,0.00,100.00
416966,2023-09-04,0.00,2000.00,3100.00
418825,2023-06-16,0.00,0.00,100.00
358240,2022-08-27,30000.00,0.00,1090.00
446875,2023-09-07,70000.00,0.00,10800.00
456775,2023-10-24,40000.00,0.00,100.00
447819,2023-10-30,70000.00,0.00,10280.00
430007,2023-06-19,80000.00,0.00,4780.00
341319,2022-07-13,45000.00,0.00,0.00
351755,2022-10-03,5000.00,0.00,770.00
434084,2023-07-10,30000.00,0.00,2050.00
415333,2023-04-26,75000.00,0.00,12480.00
442083,2023-08-08,10000.00,0.00,1750.00
315710,2022-05-06,30000.00,0.00,4650.00
420503,2023-05-17,50000.00,0.00,100.00
457405,2023-10-31,10000.00,1160.00,1750.00
441588,2023-08-18,10000.00,0.00,200.00
449388,2023-08-25,10000.00,0.00,1400.00
397964,2023-04-12,0.00,0.00,100.00
422473,2023-06-25,9900.00,0.00,200.00
432038,2023-07-02,50000.00,0.00,100.00
338544,2022-07-05,31480.00,0.00,8520.00
415348,2023-05-17,10000.00,3490.00,1750.00
361298,2022-12-30,15000.00,5140.00,2140.00
456293,2023-10-04,10000.00,0.00,1480.00
455656,2023-10-12,22820.00,0.00,7280.00
404865,2023-04-14,0.00,0.00,100.00
415753,2023-06-19,5000.00,0.00,1370.00
370953,2023-01-21,5140.00,0.00,0.00
345135,2022-07-02,4000.00,0.00,0.00
419901,2023-04-28,30000.00,0.00,5050.00
338911,2022-06-08,60000.00,0.00,0.00
312138,2022-05-24,7000.00,0.00,1080.00
348129,2022-07-14,35000.00,0.00,0.00
368227,2023-01-12,60000.00,5480.00,8560.00
455430,2023-10-20,20000.00,0.00,200.00
417602,2023-07-14,0.00,0.00,100.00
376382,2023-01-20,55000.00,6230.00,7310.00
457044,2023-10-25,0.00,0.00,100.00
415506,2023-04-20,50000.00,0.00,100.00
454280,2023-10-13,30000.00,0.00,100.00
413609,2023-04-17,40000.00,0.00,100.00
388639,2023-01-04,50000.00,0.00,7140.00
371724,2022-10-18,400.00,0.00,0.00
420974,2023-05-18,0.00,0.00,100.00
331369,2022-05-11,35000.00,0.00,0.00
317227,2022-02-26,50000.00,0.00,7750.00
323126,2022-04-08,25000.00,2300.00,3870.00
352103,2022-07-25,15000.00,0.00,2320.00
413036,2023-04-19,0.00,0.00,100.00
338435,2022-07-05,15000.00,0.00,0.00
350354,2022-07-06,0.00,0.00,2000.00
377084,2022-10-28,4000.00,0.00,570.00
458350,2023-10-31,0.00,0.00,100.00
417337,2023-08-07,70000.00,0.00,11750.00
431879,2023-07-31,6170.00,0.00,100.00
312548,2022-02-12,25000.00,0.00,3870.00
428561,2023-08-24,0.00,0.00,100.00
447015,2023-10-11,0.00,0.00,100.00
308555,2022-01-12,7000.00,0.00,1190.00
350610,2022-07-11,12820.00,0.00,4180.00
417163,2023-05-04,0.00,0.00,100.00
450589,2023-09-25,0.00,0.00,100.00
314388,2022-02-18,5000.00,0.00,770.00
402253,2023-07-17,30000.00,0.00,5050.00
364009,2022-09-26,6730.00,0.00,3270.00
395848,2023-01-27,55000.00,0.00,4000.00
443822,2023-09-30,10000.00,930.00,1650.00
339340,2022-06-07,15350.00,0.00,4650.00
445213,2023-07-03,0.00,0.00,150.00
430208,2023-06-24,30000.00,0.00,3880.00
396321,2023-07-27,5710.00,1190.00,3100.00
314112,2022-02-23,50000.00,0.00,0.00
444982,2023-09-03,0.00,0.00,100.00
407734,2023-04-01,31750.00,0.00,8250.00
359328,2022-10-04,33700.00,0.00,0.00
315301,2022-02-14,25000.00,0.00,0.00
347132,2022-12-13,55000.00,19050.00,9520.00
310432,2022-03-15,20000.00,0.00,0.00
437431,2023-10-09,0.00,0.00,100.00
351437,2022-07-15,5000.00,0.00,770.00
351000,2022-07-26,50000.00,0.00,4250.00
435645,2023-07-17,0.00,0.00,100.00
445776,2023-10-03,3350.00,0.00,1850.00
