"client_id","birthday","gender","monthly_salary"
209754,2000-10-09,f,79000.0
88861,1991-02-14,m,73000.0
220209,2000-07-11,f,83000.0
194254,2000-12-24,m,67000.0
219839,2003-02-17,m,55000.0
219688,2002-04-08,m,65000.0
124036,1995-10-04,m,59000.0
224113,1987-12-17,f,84000.0
214878,1999-02-20,f,99000.0
203850,1999-02-26,f,53000.0
152734,2000-04-24,m,58000.0
223480,1987-12-09,f,52000.0
223427,1987-05-09,m,78000.0
196802,2002-11-27,m,62000.0
217607,1995-03-26,m,100000.0
185417,1960-09-28,m,57000.0
180689,1974-06-20,f,74000.0
209570,1974-11-17,m,51000.0
59863,2000-11-02,m,93000.0
162334,1979-11-20,m,99000.0
75143,1993-12-04,m,98000.0
215113,2000-07-22,m,76000.0
187836,2000-11-17,f,66000.0
82020,1977-01-30,m,94000.0
207949,1954-06-03,f,77000.0
29141,1957-03-30,f,56000.0
104980,1987-01-19,m,58000.0
190221,2001-01-12,m,90000.0
216365,1988-06-09,m,66000.0
120130,1983-03-23,m,80000.0
58722,1966-05-14,m,66000.0
219908,1992-04-20,m,61000.0
223523,1977-08-13,m,56000.0
203240,1979-04-15,f,92000.0
174764,2002-02-14,m,82000.0
206172,2002-04-24,f,85000.0
163438,1974-12-06,m,53000.0
203893,1975-04-01,m,83000.0
176751,1991-04-21,m,50000.0
70884,1996-04-28,m,88000.0
179038,1980-02-25,m,95000.0
41562,1991-05-13,f,78000.0
219641,1965-01-28,m,92000.0
223552,1967-12-31,m,63000.0
224841,2002-08-03,f,85000.0
219496,1971-02-22,m,88000.0
220352,2001-10-13,f,95000.0
194011,2000-06-30,m,94000.0
207838,2001-04-01,f,100000.0
198128,1963-08-05,m,53000.0
196578,1978-03-29,m,89000.0
67662,1991-09-01,f,88000.0
211518,2002-12-01,f,54000.0
105202,1957-02-13,m,80000.0
195038,2000-12-29,m,94000.0
181036,2001-06-21,m,80000.0
197271,1971-08-04,m,71000.0
34928,1996-11-29,m,94000.0
137245,1989-08-13,m,61000.0
115488,1956-03-28,m,71000.0
217096,2000-01-08,m,93000.0
223585,1989-07-31,m,95000.0
103511,1982-12-21,m,64000.0
110150,1993-11-20,m,93000.0
90054,1994-08-26,m,99000.0
13508,1986-02-28,f,67000.0
215412,1984-06-29,m,50000.0
138267,1961-02-01,m,96000.0
223654,1989-02-13,m,67000.0
223664,1986-07-15,m,70000.0
210688,1984-06-24,m,60000.0
130419,1991-04-15,m,75000.0
204831,2001-11-20,f,66000.0
194759,1957-12-04,f,61000.0
181821,1987-12-14,f,58000.0
223656,2001-10-01,f,63000.0
216835,2000-04-28,m,63000.0
164654,2000-12-24,m,86000.0
200671,2001-04-05,m,93000.0
65154,1996-06-14,m,58000.0
203076,2002-05-09,m,75000.0
217300,1994-08-23,m,77000.0
116234,1993-11-06,f,70000.0
196908,2000-08-10,f,89000.0
223655,1985-04-27,m,58000.0
188972,1969-01-12,m,78000.0
60656,1983-08-20,m,81000.0
163199,1999-12-15,m,82000.0
44114,1999-09-29,m,72000.0
223524,1980-06-28,f,81000.0
179968,1995-07-07,f,89000.0
223729,1953-12-01,m,54000.0
186533,1991-06-03,f,72000.0
223359,2000-06-15,m,53000.0
105146,1994-12-19,f,57000.0
21969,1993-10-28,m,73000.0
222623,1996-06-24,f,51000.0
195455,2001-07-25,m,65000.0
220029,2003-02-22,m,78000.0
206848,2001-06-08,f,62000.0
160541,1995-09-30,m,70000.0
99302,1997-02-04,m,98000.0
191286,1999-07-04,m,74000.0
157355,2002-04-05,f,73000.0
223759,1971-09-05,f,71000.0
22783,1963-06-16,f,91000.0
161711,2000-11-10,f,69000.0
222642,1959-12-07,f,80000.0
207093,2002-04-07,f,82000.0
213544,2001-07-25,m,83000.0
204870,2000-01-21,m,51000.0
210689,1959-02-10,f,83000.0
214365,2001-07-26,m,55000.0
49488,1983-12-14,m,90000.0
223106,1990-07-03,m,68000.0
164627,1996-04-25,f,89000.0
123197,1953-05-08,f,100000.0
133670,1966-07-11,m,91000.0
190143,1999-06-29,f,98000.0
149595,1989-07-24,m,91000.0
223579,2001-07-27,m,57000.0
87614,1963-05-08,m,82000.0
223826,1985-08-25,m,62000.0
41222,1992-03-16,m,54000.0
27993,1960-01-25,m,73000.0
212267,2000-05-25,m,65000.0
146618,2000-10-17,f,70000.0
64369,1984-02-22,m,60000.0
223821,2002-02-03,f,69000.0
189197,2002-02-04,m,65000.0
63917,1976-09-08,m,51000.0
37979,1984-09-04,m,50000.0
223838,1958-07-08,m,66000.0
65850,1968-03-10,f,55000.0
54149,1977-04-18,m,95000.0
223952,1972-06-29,f,54000.0
43139,1972-03-01,m,76000.0
214141,1999-06-27,m,84000.0
178782,1990-10-10,m,100000.0
223864,1986-04-15,m,50000.0
205977,2001-07-21,m,60000.0
25773,1981-04-27,f,69000.0
222970,1971-06-20,m,63000.0
22631,1980-03-22,m,75000.0
41015,1971-09-12,m,80000.0
134343,1981-05-30,m,64000.0
207994,1996-11-04,m,73000.0
218114,1996-02-15,m,67000.0
211102,2001-09-01,m,77000.0
30621,1994-07-15,f,63000.0
204819,1990-08-26,f,71000.0
223920,1969-02-12,f,94000.0
223953,2002-08-05,f,52000.0
214584,1990-10-31,m,54000.0
197972,2000-04-07,m,73000.0
12591,1964-02-24,m,56000.0
223968,1988-01-01,f,76000.0
169136,2000-03-22,m,84000.0
212894,2001-08-12,f,64000.0
187225,1971-12-01,f,74000.0
198971,1974-05-10,f,54000.0
202774,1972-12-06,m,58000.0
96133,1984-12-29,m,79000.0
213309,2001-11-28,m,90000.0
119492,1989-11-17,f,70000.0
223918,2002-07-22,f,72000.0
147995,1979-08-26,m,92000.0
215084,1969-08-12,m,87000.0
223912,1962-02-03,m,68000.0
204082,1983-06-19,m,80000.0
160148,1994-06-11,f,75000.0
208789,1975-12-02,m,64000.0
174143,1982-08-08,m,62000.0
111923,1993-05-30,f,83000.0
196712,2000-10-19,m,55000.0
223926,1989-04-07,m,55000.0
192806,2000-02-05,m,57000.0
200136,1986-07-01,f,63000.0
223486,1999-04-23,m,57000.0
153614,1994-01-04,f,97000.0
171868,2000-09-13,f,85000.0
115301,2001-01-02,f,83000.0
28420,1983-01-26,m,83000.0
195173,1985-12-31,m,59000.0
76162,1992-10-01,m,81000.0
176315,2001-09-09,m,58000.0
73701,1992-01-11,f,85000.0
99710,2000-05-20,f,60000.0
118045,1994-07-05,m,56000.0
24865,1975-04-08,m,61000.0
177502,2002-07-18,m,53000.0
158135,1972-09-27,f,76000.0
219318,2002-05-16,f,95000.0
224029,2001-09-08,m,71000.0
208469,1977-04-05,f,74000.0
140162,1989-06-20,m,80000.0
169574,1993-06-18,m,91000.0
185669,1988-05-26,m,60000.0
142737,1972-10-12,m,98000.0
194866,1993-08-06,m,98000.0
72332,1973-01-23,f,72000.0
105565,1978-02-27,m,84000.0
220483,2002-08-22,m,90000.0
52927,1965-09-25,m,64000.0
152578,1999-10-03,m,95000.0
215419,2002-08-24,m,78000.0
93652,1989-10-22,m,70000.0
207301,1999-11-23,m,96000.0
224025,1976-01-08,f,66000.0
202429,1977-07-21,m,61000.0
97280,2000-09-22,f,70000.0
202640,1996-07-17,f,93000.0
222907,1993-08-15,m,73000.0
185842,2001-09-20,m,78000.0
47327,1992-12-06,f,100000.0
46885,1985-12-09,m,82000.0
224003,2003-07-22,f,81000.0
210264,2001-10-17,m,86000.0
222916,1968-08-23,f,50000.0
224047,2000-12-12,m,75000.0
201036,1997-09-17,m,68000.0
222920,1992-10-31,m,55000.0
177807,1971-11-24,m,74000.0
206909,2001-08-21,m,87000.0
194734,1994-03-10,m,53000.0
15617,1999-01-23,m,60000.0
29536,1990-07-10,f,93000.0
208498,2002-01-21,m,75000.0
132886,1994-11-15,f,99000.0
224048,2002-12-22,f,61000.0
136841,1963-03-30,m,76000.0
151772,1994-02-02,m,65000.0
224082,2000-10-22,m,66000.0
47815,1986-03-14,m,55000.0
222972,1981-02-25,f,65000.0
190376,2002-04-02,m,64000.0
213017,1969-08-05,m,66000.0
165627,1989-03-29,m,63000.0
160290,2001-01-18,f,73000.0
47341,1991-11-27,m,72000.0
113461,1979-02-01,m,99000.0
210248,2002-12-12,m,94000.0
172452,1985-07-07,f,80000.0
192816,1998-04-08,m,54000.0
40612,1972-12-13,m,65000.0
161949,2001-04-04,f,68000.0
224137,1991-07-25,m,92000.0
55728,1981-11-21,m,70000.0
217399,2001-03-25,m,58000.0
211390,1996-02-23,m,51000.0
186850,2003-01-23,m,69000.0
154756,1997-12-10,m,70000.0
162773,2002-01-30,f,94000.0
119826,1967-05-06,m,73000.0
224148,2002-12-05,f,64000.0
64802,1999-12-13,m,72000.0
138760,1979-06-19,m,79000.0
204341,2003-07-29,f,67000.0
208320,1986-05-19,m,82000.0
206101,1999-06-14,f,91000.0
77989,1999-01-01,m,77000.0
175363,2001-08-24,m,59000.0
219911,1964-06-20,f,53000.0
224229,1958-09-13,f,91000.0
201127,1982-03-08,m,80000.0
134449,1978-08-13,m,93000.0
221011,1977-12-07,m,80000.0
220927,2001-09-26,m,89000.0
204117,1956-05-12,m,97000.0
224230,2001-02-05,m,67000.0
30589,1983-06-14,m,56000.0
152737,1999-10-13,f,89000.0
127696,1995-08-17,m,58000.0
93490,1991-05-12,m,78000.0
204243,1977-03-18,m,71000.0
224247,1996-01-27,m,57000.0
94522,1995-11-09,m,59000.0
204247,1997-08-03,f,54000.0
176643,2001-05-16,f,54000.0
166742,1978-03-24,m,99000.0
192894,1995-04-08,m,59000.0
214942,2003-03-02,m,89000.0
120632,1997-10-11,m,56000.0
200828,2000-04-19,m,54000.0
63995,1984-09-09,m,94000.0
220878,2003-05-20,m,81000.0
189938,2002-02-23,m,76000.0
58556,1961-12-14,m,88000.0
220984,1979-04-03,f,85000.0
193435,1963-03-12,m,92000.0
220462,1968-03-18,f,91000.0
166202,2002-09-11,f,89000.0
188084,1999-08-12,m,73000.0
68406,1968-08-06,f,55000.0
175837,1991-04-18,m,80000.0
204530,1998-05-23,m,93000.0
193600,1990-02-19,m,79000.0
204312,1968-03-30,f,84000.0
158976,1993-03-03,f,51000.0
212515,2002-01-25,m,60000.0
31058,1982-02-14,f,94000.0
224345,1994-06-29,m,67000.0
62625,1993-12-13,f,60000.0
21085,1975-06-08,f,88000.0
107138,1971-01-05,f,95000.0
11463,1976-09-21,m,78000.0
224326,1993-02-14,f,91000.0
208323,1997-07-06,f,78000.0
190946,2001-12-04,m,52000.0
193811,2001-06-21,m,91000.0
148763,1970-01-08,m,74000.0
204949,1997-06-04,m,55000.0
191614,1954-09-15,m,97000.0
196645,2001-07-12,m,74000.0
72227,1986-08-27,f,62000.0
37364,1988-05-19,f,93000.0
195118,1987-03-29,f,94000.0
219158,2003-03-19,m,99000.0
171097,2000-05-17,m,74000.0
218559,2000-09-26,m,74000.0
77921,1975-10-07,m,85000.0
212934,2001-07-03,m,53000.0
215128,1978-03-29,m,97000.0
50161,1993-10-31,m,77000.0
10189,1968-12-26,m,96000.0
176342,2000-06-13,m,60000.0
213421,2001-01-07,m,60000.0
44540,1995-06-22,m,52000.0
200650,2002-02-02,m,80000.0
187807,1990-01-16,f,66000.0
20542,1966-01-28,f,72000.0
166578,1983-01-16,m,59000.0
28412,1985-03-07,m,100000.0
135958,1967-03-06,f,89000.0
216569,1998-11-24,f,63000.0
90343,1975-01-16,m,100000.0
187148,1957-02-28,f,58000.0
208826,1982-11-15,m,81000.0
207171,2002-08-05,m,99000.0
199590,1997-07-26,f,93000.0
187828,1979-03-20,m,89000.0
152870,1956-04-27,f,53000.0
157416,1979-01-30,f,89000.0
223269,1995-05-14,m,62000.0
216546,2001-08-05,f,98000.0
175662,2001-08-23,f,84000.0
224416,1965-06-09,f,61000.0
146211,2000-04-30,f,95000.0
152722,1980-06-22,f,92000.0
145824,1998-11-16,m,78000.0
224460,1990-11-08,m,60000.0
169170,2002-10-13,f,56000.0
118970,1965-04-18,f,89000.0
192710,1987-10-21,f,93000.0
37656,1993-06-17,m,65000.0
225156,1982-05-19,f,84000.0
142443,1990-04-19,m,80000.0
224451,1983-04-03,m,80000.0
189157,1991-07-01,m,86000.0
225195,1962-04-01,m,96000.0
206675,1983-03-19,m,57000.0
224478,2003-07-30,m,66000.0
99441,1972-03-17,m,85000.0
54886,1968-12-30,m,76000.0
224427,1987-02-10,m,55000.0
185915,1966-06-20,f,81000.0
158706,1997-04-30,m,85000.0
201652,1958-09-01,m,96000.0
173127,1988-10-17,f,50000.0
103713,1973-06-20,m,83000.0
224459,1997-12-31,f,58000.0
167073,2000-05-23,m,94000.0
213186,1993-06-30,m,62000.0
147857,1995-01-20,m,81000.0
172910,1981-07-24,m,85000.0
224463,1996-08-26,m,94000.0
196654,2001-03-12,m,96000.0
199568,2001-04-12,m,100000.0
225241,1963-02-23,m,68000.0
121460,1999-08-04,m,59000.0
90915,1993-09-22,f,56000.0
114120,2001-07-09,f,78000.0
102132,1967-11-11,f,55000.0
204319,1996-03-15,m,65000.0
178202,1979-04-18,m,67000.0
207406,1999-10-06,m,76000.0
213234,1989-07-01,m,90000.0
91144,1988-07-15,f,79000.0
34039,1996-02-09,f,87000.0
61836,1987-08-03,f,65000.0
159902,1993-09-23,m,62000.0
197188,2001-09-04,f,93000.0
161910,1962-04-28,m,68000.0
200771,1981-01-03,f,91000.0
224537,1983-05-25,f,56000.0
184087,1964-04-20,f,54000.0
204695,2001-08-12,f,72000.0
224520,1994-05-02,m,88000.0
224491,1998-01-10,m,51000.0
91653,1995-10-15,m,88000.0
153760,2000-09-01,f,93000.0
200008,2001-09-22,f,52000.0
26895,1996-10-07,m,69000.0
72870,1991-04-25,m,73000.0
20370,1985-01-05,m,68000.0
203442,2003-07-04,m,99000.0
224508,1986-04-01,m,68000.0
222859,2001-09-22,f,72000.0
147878,1994-03-21,f,71000.0
16870,1994-03-22,m,66000.0
199470,1996-08-08,m,64000.0
215122,2002-12-12,f,53000.0
171353,1967-09-14,m,60000.0
224590,1997-08-16,m,52000.0
220100,2001-01-13,m,99000.0
74922,1997-09-17,m,72000.0
215313,1992-02-22,m,66000.0
225336,1980-01-31,f,96000.0
224536,1964-10-02,f,78000.0
101114,1994-02-15,f,62000.0
7975,1974-02-19,m,77000.0
134470,2001-01-24,m,55000.0
86171,1993-03-17,m,67000.0
78354,1987-02-14,m,91000.0
224577,1955-09-18,m,85000.0
216201,2000-02-10,f,53000.0
180851,2001-03-22,m,59000.0
192082,2002-05-31,m,87000.0
224553,1998-07-29,m,87000.0
185252,1977-06-18,f,92000.0
80190,1997-06-21,m,65000.0
65318,1992-07-01,m,73000.0
78876,1964-10-13,m,75000.0
224579,2001-01-25,m,66000.0
223159,2002-10-10,m,60000.0
133973,1992-06-28,m,78000.0
214649,2002-01-18,m,61000.0
87288,1987-04-09,f,77000.0
125580,1992-02-12,m,59000.0
191573,1975-05-28,f,65000.0
169708,2002-07-20,m,86000.0
28224,1984-05-08,m,64000.0
50398,1987-01-23,m,96000.0
206691,2001-07-22,f,91000.0
224626,1979-05-09,f,90000.0
189376,2001-05-08,m,97000.0
34538,1993-10-08,m,61000.0
31814,1982-02-21,m,98000.0
173398,1985-02-24,m,61000.0
108360,2000-04-24,m,93000.0
148737,1985-12-09,m,66000.0
29878,1992-04-19,m,64000.0
224623,2002-09-06,f,82000.0
157594,1998-07-10,f,97000.0
120488,1987-08-28,f,59000.0
73749,1980-03-21,f,51000.0
220744,1996-06-03,m,76000.0
116755,1984-05-02,m,63000.0
160549,1968-02-24,m,64000.0
197362,1981-01-09,f,83000.0
58228,1988-10-11,m,73000.0
61432,1977-03-27,f,67000.0
202897,1989-09-26,f,78000.0
188072,1999-06-02,m,77000.0
180085,1968-05-16,f,63000.0
214596,1997-08-17,f,96000.0
224686,1999-09-16,f,73000.0
224693,1986-12-08,m,90000.0
217528,2002-12-29,f,97000.0
202257,1987-02-20,f,83000.0
223388,1994-03-09,m,69000.0
110254,1999-12-03,m,81000.0
187305,2003-03-30,f,75000.0
203573,2002-09-02,m,87000.0
29493,1994-03-14,m,65000.0
172205,1978-08-18,m,77000.0
110020,1995-08-18,m,66000.0
192533,2000-12-05,f,73000.0
172708,1994-10-11,f,99000.0
59028,1970-10-06,f,82000.0
123967,1998-06-11,m,51000.0
174253,1977-09-24,m,67000.0
192914,1961-03-15,f,69000.0
166041,1994-07-12,m,88000.0
199886,1992-07-26,f,52000.0
224729,1994-01-19,m,64000.0
222975,2003-08-12,f,82000.0
54626,1989-04-20,m,58000.0
200758,2001-03-05,m,82000.0
152569,1986-05-30,f,86000.0
205014,2000-10-18,f,63000.0
187203,1990-09-20,m,96000.0
203243,1990-07-12,f,70000.0
119311,1993-05-10,f,61000.0
224739,1993-02-19,m,66000.0
180762,2000-10-26,m,60000.0
219235,1995-11-08,m,77000.0
224741,1974-09-20,f,99000.0
224738,2002-09-07,f,94000.0
135903,2000-01-18,f,54000.0
199520,1994-04-10,m,71000.0
210588,1993-12-16,m,67000.0
177222,1990-12-26,f,85000.0
189937,2002-02-21,f,79000.0
224755,1995-05-18,m,90000.0
225630,1966-03-25,m,83000.0
86529,1979-03-07,m,60000.0
220682,1994-05-05,m,57000.0
203740,1998-09-22,m,79000.0
140173,1983-03-01,m,82000.0
69204,1995-01-14,m,62000.0
214229,1986-06-17,m,59000.0
216243,2002-04-05,f,55000.0
122734,1984-03-07,f,64000.0
218443,1978-03-23,f,52000.0
139281,1997-07-23,f,97000.0
40213,1992-04-11,m,80000.0
186278,1965-01-28,f,55000.0
25860,1967-12-05,m,57000.0
89236,2001-09-02,f,55000.0
73348,1963-03-19,m,89000.0
223593,2002-08-01,f,68000.0
224771,1996-07-20,m,50000.0
219573,1991-05-24,m,66000.0
218934,1988-02-07,m,89000.0
211062,1990-10-05,f,79000.0
201744,2000-11-21,m,66000.0
179058,1991-08-23,f,52000.0
70478,1997-09-03,m,67000.0
167892,1999-05-05,m,87000.0
69874,1965-04-12,m,82000.0
56914,1991-07-03,m,55000.0
224820,1994-03-03,m,68000.0
211371,2002-10-18,f,60000.0
84713,1967-09-17,f,72000.0
178918,1992-01-09,m,96000.0
195937,2000-12-29,m,60000.0
224838,1994-06-09,m,59000.0
224840,1991-02-09,m,97000.0
224810,2003-08-14,f,75000.0
224834,1958-11-10,m,61000.0
198584,2002-04-30,f,89000.0
75743,1973-05-28,f,84000.0
224829,2003-08-08,f,75000.0
151585,1972-05-06,f,58000.0
97782,1969-11-15,f,100000.0
50560,1989-03-06,m,52000.0
217791,2001-12-13,m,63000.0
193972,1974-09-25,m,78000.0
205924,2000-10-10,m,75000.0
116730,1995-12-10,f,63000.0
210631,2000-03-29,m,85000.0
151911,1991-08-28,m,98000.0
224898,2003-03-12,f,89000.0
45429,1992-03-29,m,91000.0
176982,2001-09-21,m,85000.0
219304,2000-09-18,m,75000.0
224952,2003-08-16,f,65000.0
26150,1999-07-25,m,59000.0
224917,1953-08-08,m,64000.0
208606,2001-01-30,f,58000.0
145747,1992-05-03,f,88000.0
224940,1995-07-31,m,56000.0
216357,2003-03-04,m,84000.0
188531,1992-06-01,m,96000.0
199582,2001-01-21,f,92000.0
211473,1995-11-13,m,72000.0
220465,2003-05-16,f,99000.0
173359,1997-06-10,m,78000.0
205394,1999-08-28,m,92000.0
95029,1998-06-30,f,51000.0
214733,2003-01-24,m,54000.0
216883,1998-07-02,m,94000.0
196348,1993-06-25,m,82000.0
191930,1992-07-06,m,84000.0
201389,1997-09-11,f,77000.0
210417,1989-12-25,m,91000.0
213079,1977-04-27,f,78000.0
224974,1983-11-23,m,51000.0
118844,1996-06-14,f,53000.0
223373,1996-08-26,f,60000.0
28394,1991-06-23,m,97000.0
183788,2001-01-12,f,92000.0
224981,2003-08-16,m,98000.0
224622,2001-09-13,f,86000.0
57498,1996-09-16,m,84000.0
202296,2002-08-17,m,55000.0
134296,2001-12-09,m,57000.0
222067,2001-02-22,f,81000.0
224975,1985-07-15,m,66000.0
198188,1955-10-11,m,75000.0
224934,1992-12-13,m,69000.0
6747,1977-08-28,f,90000.0
134293,1998-10-14,f,60000.0
211975,1992-07-13,f,84000.0
205406,1997-08-09,m,79000.0
184943,2003-02-07,f,53000.0
221689,1993-09-14,f,91000.0
225016,2002-11-30,f,95000.0
168143,1988-11-01,m,54000.0
203450,2003-05-06,m,88000.0
184445,2001-10-28,m,87000.0
35409,1987-07-21,f,64000.0
212912,1986-02-18,f,55000.0
162786,1992-05-01,f,94000.0
225022,1999-02-15,m,66000.0
65694,1992-06-02,m,70000.0
225025,2003-02-17,f,85000.0
66342,1984-10-26,m,91000.0
203260,2001-03-03,f,82000.0
89859,1967-12-13,m,76000.0
74770,1998-01-24,m,62000.0
33944,1978-06-22,f,55000.0
206361,1981-02-04,m,65000.0
185216,1985-08-04,m,67000.0
219600,1990-06-24,m,91000.0
127087,1998-10-18,m,82000.0
93069,1971-02-17,m,82000.0
152036,1985-07-01,f,72000.0
145340,2001-07-19,f,63000.0
225058,2000-03-30,m,96000.0
167646,2001-11-20,f,69000.0
31175,1990-12-31,m,81000.0
225094,1993-12-25,m,61000.0
185776,2000-05-15,m,50000.0
116936,1973-05-02,m,94000.0
225089,1981-10-11,f,51000.0
72198,1968-11-28,f,97000.0
221089,1971-11-29,f,69000.0
181878,1981-10-14,m,92000.0
59606,1978-08-03,m,56000.0
167045,1983-09-27,m,87000.0
182945,1955-07-31,f,85000.0
126010,1998-04-24,m,58000.0
210276,2002-05-06,f,95000.0
225076,2001-08-28,m,99000.0
186642,1999-08-12,f,82000.0
66050,1994-08-30,m,52000.0
122652,1999-03-02,f,96000.0
161628,1971-06-20,f,97000.0
56243,1988-11-10,m,98000.0
155706,1980-03-26,m,65000.0
48151,1977-03-15,f,99000.0
225979,1991-07-07,f,90000.0
219480,1968-05-23,m,65000.0
171583,1957-03-27,m,55000.0
212872,1987-06-01,m,74000.0
201546,1978-04-29,m,68000.0
183173,2001-02-22,m,65000.0
163689,2000-07-11,m,55000.0
221778,2000-11-30,f,86000.0
219605,1970-06-12,m,73000.0
163086,2001-01-31,m,93000.0
225162,2001-04-02,m,68000.0
174546,2001-03-20,m,53000.0
104823,1993-10-05,f,81000.0
221013,1980-04-12,m,94000.0
202668,2002-08-19,f,56000.0
203057,1996-10-20,m,54000.0
165123,1966-02-23,m,83000.0
162937,2001-10-25,m,81000.0
223803,2002-01-10,m,66000.0
51717,1974-02-20,f,60000.0
169716,1994-07-03,m,70000.0
205926,2002-10-24,f,80000.0
56135,1995-05-22,f,63000.0
220666,1960-01-25,m,53000.0
225177,1997-07-01,f,76000.0
28365,1984-09-02,m,68000.0
66222,1989-10-10,m,97000.0
120090,1975-02-21,f,92000.0
225165,1959-08-03,m,58000.0
130320,1984-09-20,f,54000.0
215787,1991-10-10,m,78000.0
200946,1997-07-03,m,68000.0
79628,1990-12-23,f,66000.0
186242,2000-06-27,m,64000.0
225174,1992-07-12,f,88000.0
222707,2001-05-18,f,63000.0
119873,1992-10-08,f,91000.0
225236,2003-05-30,m,78000.0
173706,1999-05-04,m,92000.0
212110,2001-11-11,m,53000.0
184466,2001-10-14,m,68000.0
225129,1987-09-13,m,56000.0
44026,1994-05-29,m,80000.0
167409,1999-10-16,f,66000.0
190072,2000-05-27,f,72000.0
210706,2000-08-08,m,61000.0
223467,1996-09-18,m,70000.0
225243,1996-09-01,m,81000.0
220742,1994-07-02,f,58000.0
156955,2000-09-04,m,84000.0
170052,2000-05-25,f,76000.0
225234,1992-05-31,f,59000.0
225139,1989-09-10,m,60000.0
169226,1995-05-26,m,94000.0
225227,2003-03-13,f,85000.0
27289,1993-02-17,f,58000.0
215925,2002-07-06,f,99000.0
181959,2000-11-20,m,57000.0
47206,1987-01-28,m,87000.0
217703,2001-01-14,m,57000.0
220310,2001-02-28,m,62000.0
142895,1997-09-16,m,95000.0
215944,1999-02-01,m,78000.0
23734,1954-05-22,f,60000.0
225204,2003-08-19,f,61000.0
215211,2002-05-30,f,99000.0
85938,1993-11-11,m,79000.0
218984,2003-02-08,m,56000.0
21810,1974-04-04,f,59000.0
193630,2000-08-01,f,73000.0
225269,1998-05-02,m,53000.0
225275,1962-12-14,f,80000.0
66804,1991-03-06,m,56000.0
195377,1995-06-01,f,98000.0
220555,1989-08-07,m,97000.0
225303,2003-04-17,m,79000.0
225270,2001-11-15,m,66000.0
185759,1983-07-11,f,69000.0
171893,2001-02-28,f,81000.0
225250,1982-11-24,m,68000.0
203739,1996-03-01,f,60000.0
161712,1969-02-06,m,58000.0
196897,2002-05-12,f,62000.0
213016,1997-12-10,m,65000.0
196601,2001-08-06,f,71000.0
29190,1991-05-18,m,75000.0
168435,1997-05-31,f,89000.0
225133,1997-02-12,m,80000.0
225289,2003-02-16,m,94000.0
176356,2001-09-05,f,60000.0
210714,2003-08-20,f,69000.0
180702,2000-10-21,m,67000.0
122421,1988-07-29,m,63000.0
217924,2002-01-16,m,54000.0
55112,1998-12-08,m,70000.0
222441,1956-03-13,m,52000.0
